full_name,ref_name,degree,cell_class
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7846,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7847,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7848,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7849,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7850,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7852,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7853,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7856,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7857,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7858,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7862,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7863,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7864,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7867,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7868,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7869,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7870,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7871,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7872,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7873,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7874,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7875,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7876,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7877,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7878,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7879,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7880,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7881,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7882,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7883,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7884,AND3_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7885,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7886,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7887,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7888,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7889,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7890,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7891,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7892,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7893,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7894,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7895,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7896,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7897,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7898,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7899,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7900,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7901,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7902,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7903,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7904,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7905,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7906,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7907,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7908,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7909,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7910,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7912,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7913,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7914,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7915,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7916,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7917,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7918,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7919,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7920,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7922,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7923,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7924,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7925,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7926,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7927,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7928,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7929,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7930,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7931,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7932,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7933,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7934,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7935,AOI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7937,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7938,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7939,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7940,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7941,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7942,AOI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7943,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7944,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7945,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7946,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7947,AOI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7948,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7949,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7950,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7951,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7952,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7953,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7954,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7955,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7956,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7957,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7958,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7959,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7960,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7961,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7962,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7963,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7964,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7965,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7966,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7967,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7968,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7969,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7970,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7971,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7972,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7973,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7974,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7975,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7977,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7978,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7979,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7980,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7981,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7982,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7983,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7984,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7986,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7987,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7988,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7989,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7990,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7991,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7992,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7993,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7994,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7996,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7997,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g7999,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8000,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8001,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8002,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8003,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8004,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8005,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8006,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8007,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8008,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8009,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8010,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8011,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8012,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8013,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8014,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8015,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8016,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8017,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8018,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8019,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8020,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8021,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8022,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8023,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8024,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8026,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8027,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8028,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8029,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8030,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8031,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8032,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8033,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8034,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8035,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8036,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8037,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8038,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8039,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8040,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8041,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8042,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8043,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8044,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8045,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8046,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8047,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8048,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8049,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8050,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8051,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8052,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g2,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_5_macu_mul_100_27_g8053,XOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6290,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6291,OAI22_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6292,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6293,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6294,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6296,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6299,OR3_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6302,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6304,AOI211_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6305,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6306,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6307,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6310,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6311,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6312,AOI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6313,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6315,OAI21_X1,4,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6316,XNOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6317,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6319,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6320,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6322,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6324,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6325,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6328,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6329,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6330,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6331,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6332,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6334,FA_X1,5,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6338,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6340,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6341,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6342,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6345,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6348,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6349,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6352,NAND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6353,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6355,INV_X1,2,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6356,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6362,OR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6364,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6365,NOR2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6376,AND2_X1,3,stdcell
fdct_zigzag_dct_mod_dct_block_7_dct_unit_6_macu_mul_100_27_g6377,NAND2_X1,3,stdcell
